Case ID;Activity;time:timestamp;end_timestamp;SLA MIN;case_end_time;case_start_time;duration;label;WIP
Case16;A7;2017-07-31 11:22:00+00:00;2017-07-31 11:22:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A22;2017-07-31 11:23:00+00:00;2017-07-31 11:23:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A27;2017-07-31 11:25:00+00:00;2017-07-31 11:35:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A12;2017-07-31 11:26:00+00:00;2017-07-31 11:30:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A47;2017-07-31 11:27:00+00:00;2017-07-31 11:27:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A29;2017-07-31 11:28:00+00:00;2017-07-31 11:32:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A37;2017-07-31 11:28:00+00:00;2017-07-31 11:31:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A11;2017-07-31 11:31:00+00:00;2017-07-31 11:42:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A31;2017-07-31 11:32:00+00:00;2017-07-31 11:32:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A38;2017-07-31 11:33:00+00:00;2017-07-31 11:33:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A19;2017-07-31 11:35:00+00:00;2017-07-31 11:35:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A34;2017-07-31 11:37:00+00:00;2017-07-31 11:37:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A45;2017-07-31 11:40:00+00:00;2017-07-31 11:40:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A5;2017-07-31 11:43:00+00:00;2017-07-31 11:43:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A30;2017-07-31 11:44:00+00:00;2017-07-31 11:32:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A49;2017-07-31 11:45:00+00:00;2017-07-31 11:45:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A36;2017-07-31 11:45:00+00:00;2017-07-31 11:45:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A2;2017-07-31 11:48:00+00:00;2017-07-31 11:48:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case16;A32;2017-07-31 11:48:00+00:00;2017-07-31 11:48:00+00:00;35.0;2017-07-31 11:48:00+00:00;2017-07-31 11:06:00+00:00;42.0;1;1
Case15;A44;2017-07-31 13:00:00+00:00;2017-07-31 13:00:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A6;2017-07-31 13:00:00+00:00;2017-07-31 13:00:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A4;2017-07-31 13:04:00+00:00;2017-07-31 13:04:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A46;2017-07-31 13:06:00+00:00;2017-07-31 13:06:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A0;2017-07-31 13:07:00+00:00;2017-07-31 13:09:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A1;2017-07-31 13:13:00+00:00;2017-07-31 13:13:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A3;2017-07-31 13:13:00+00:00;2017-07-31 13:14:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A35;2017-07-31 13:14:00+00:00;2017-07-31 13:14:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A20;2017-07-31 13:14:00+00:00;2017-07-31 13:14:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A23;2017-07-31 13:14:00+00:00;2017-07-31 13:14:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A26;2017-07-31 13:15:00+00:00;2017-07-31 13:23:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A24;2017-07-31 13:17:00+00:00;2017-07-31 13:18:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A10;2017-07-31 13:18:00+00:00;2017-07-31 13:31:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A25;2017-07-31 13:19:00+00:00;2017-07-31 13:19:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A17;2017-07-31 13:21:00+00:00;2017-07-31 13:21:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A48;2017-07-31 13:23:00+00:00;2017-07-31 13:23:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A50;2017-07-31 13:23:00+00:00;2017-07-31 13:23:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A21;2017-07-31 13:23:00+00:00;2017-07-31 13:29:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A37;2017-07-31 13:26:00+00:00;2017-07-31 13:29:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A18;2017-07-31 13:26:00+00:00;2017-07-31 13:37:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A7;2017-07-31 13:28:00+00:00;2017-07-31 13:28:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A22;2017-07-31 13:31:00+00:00;2017-07-31 13:31:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A15;2017-07-31 13:34:00+00:00;2017-07-31 13:37:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A12;2017-07-31 13:34:00+00:00;2017-07-31 13:36:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A29;2017-07-31 13:36:00+00:00;2017-07-31 13:40:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A8;2017-07-31 13:37:00+00:00;2017-07-31 13:37:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A47;2017-07-31 13:38:00+00:00;2017-07-31 13:38:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A16;2017-07-31 13:40:00+00:00;2017-07-31 13:40:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A19;2017-07-31 13:41:00+00:00;2017-07-31 13:41:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A27;2017-07-31 13:43:00+00:00;2017-07-31 14:01:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A31;2017-07-31 13:45:00+00:00;2017-07-31 13:45:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A41;2017-07-31 13:45:00+00:00;2017-07-31 13:45:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A42;2017-07-31 13:46:00+00:00;2017-07-31 13:47:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A13;2017-07-31 13:46:00+00:00;2017-07-31 13:48:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A43;2017-07-31 13:50:00+00:00;2017-07-31 13:50:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A11;2017-07-31 13:51:00+00:00;2017-07-31 14:27:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A30;2017-07-31 14:03:00+00:00;2017-07-31 14:27:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A36;2017-07-31 14:13:00+00:00;2017-07-31 14:13:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A45;2017-07-31 14:22:00+00:00;2017-07-31 14:22:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A49;2017-07-31 14:27:00+00:00;2017-07-31 14:27:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A9;2017-07-31 14:27:00+00:00;2017-07-31 14:27:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A32;2017-07-31 14:28:00+00:00;2017-07-31 14:28:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A2;2017-07-31 14:28:00+00:00;2017-07-31 14:28:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case15;A5;2017-07-31 14:28:00+00:00;2017-07-31 14:28:00+00:00;;2017-07-31 14:28:00+00:00;2017-07-31 13:00:00+00:00;88.0;0;1
Case17;A4;2017-07-31 14:44:00+00:00;2017-07-31 14:44:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A0;2017-07-31 14:49:00+00:00;2017-07-31 14:50:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A6;2017-07-31 14:56:00+00:00;2017-07-31 14:56:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A8;2017-07-31 14:57:00+00:00;2017-07-31 14:57:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A3;2017-07-31 14:58:00+00:00;2017-07-31 14:59:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A17;2017-07-31 14:58:00+00:00;2017-07-31 14:58:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A1;2017-07-31 14:58:00+00:00;2017-07-31 14:58:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A14;2017-07-31 14:59:00+00:00;2017-07-31 14:59:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A12;2017-07-31 15:00:00+00:00;2017-07-31 15:03:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A26;2017-07-31 15:00:00+00:00;2017-07-31 15:06:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A10;2017-07-31 15:01:00+00:00;2017-07-31 15:13:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A18;2017-07-31 15:02:00+00:00;2017-07-31 15:08:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A20;2017-07-31 15:05:00+00:00;2017-07-31 15:05:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A15;2017-07-31 15:05:00+00:00;2017-07-31 15:12:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A29;2017-07-31 15:05:00+00:00;2017-07-31 15:07:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A21;2017-07-31 15:08:00+00:00;2017-07-31 15:12:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A31;2017-07-31 15:13:00+00:00;2017-07-31 15:13:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A7;2017-07-31 15:13:00+00:00;2017-07-31 15:13:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A19;2017-07-31 15:13:00+00:00;2017-07-31 15:13:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A22;2017-07-31 15:13:00+00:00;2017-07-31 15:13:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A16;2017-07-31 15:14:00+00:00;2017-07-31 15:14:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A11;2017-07-31 15:16:00+00:00;2017-07-31 15:23:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A27;2017-07-31 15:19:00+00:00;2017-07-31 15:24:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A13;2017-07-31 15:22:00+00:00;2017-07-31 15:26:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A30;2017-07-31 15:26:00+00:00;2017-07-31 15:29:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A9;2017-07-31 15:28:00+00:00;2017-07-31 15:28:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A5;2017-07-31 15:29:00+00:00;2017-07-31 15:29:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A2;2017-07-31 15:30:00+00:00;2017-07-31 15:30:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case17;A32;2017-07-31 15:30:00+00:00;2017-07-31 15:30:00+00:00;30.0;2017-07-31 15:30:00+00:00;2017-07-31 14:44:00+00:00;46.0;1;1
Case18;A0;2017-08-01 11:02:00+00:00;2017-08-01 11:04:00+00:00;35.0;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;1;1
Case18;A4;2017-08-01 11:08:00+00:00;2017-08-01 11:08:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;1
Case18;A6;2017-08-01 11:08:00+00:00;2017-08-01 11:08:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;1
Case18;A1;2017-08-01 11:09:00+00:00;2017-08-01 11:09:00+00:00;35.0;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;1;1
Case18;A3;2017-08-01 11:09:00+00:00;2017-08-01 11:11:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A26;2017-08-01 11:11:00+00:00;2017-08-01 11:16:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A12;2017-08-01 11:11:00+00:00;2017-08-01 11:15:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A0;2017-08-01 11:11:00+00:00;2017-08-01 11:13:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A28;2017-08-01 11:12:00+00:00;2017-08-01 11:14:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A17;2017-08-01 11:12:00+00:00;2017-08-01 11:12:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A10;2017-08-01 11:12:00+00:00;2017-08-01 11:24:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A14;2017-08-01 11:15:00+00:00;2017-08-01 11:15:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A18;2017-08-01 11:16:00+00:00;2017-08-01 11:32:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A8;2017-08-01 11:17:00+00:00;2017-08-01 11:17:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A15;2017-08-01 11:17:00+00:00;2017-08-01 11:20:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A20;2017-08-01 11:19:00+00:00;2017-08-01 11:19:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A29;2017-08-01 11:19:00+00:00;2017-08-01 11:21:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A21;2017-08-01 11:20:00+00:00;2017-08-01 11:23:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A3;2017-08-01 11:21:00+00:00;2017-08-01 11:25:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A1;2017-08-01 11:21:00+00:00;2017-08-01 11:21:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A46;2017-08-01 11:21:00+00:00;2017-08-01 11:21:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A48;2017-08-01 11:21:00+00:00;2017-08-01 11:21:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A8;2017-08-01 11:21:00+00:00;2017-08-01 11:21:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A44;2017-08-01 11:22:00+00:00;2017-08-01 11:22:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A35;2017-08-01 11:22:00+00:00;2017-08-01 11:22:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A16;2017-08-01 11:22:00+00:00;2017-08-01 11:22:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A26;2017-08-01 11:23:00+00:00;2017-08-01 11:30:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A17;2017-08-01 11:23:00+00:00;2017-08-01 11:23:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A14;2017-08-01 11:23:00+00:00;2017-08-01 11:23:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A6;2017-08-01 11:23:00+00:00;2017-08-01 11:23:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A23;2017-08-01 11:24:00+00:00;2017-08-01 11:24:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A22;2017-08-01 11:25:00+00:00;2017-08-01 11:25:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A33;2017-08-01 11:25:00+00:00;2017-08-01 11:25:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A24;2017-08-01 11:25:00+00:00;2017-08-01 11:28:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A7;2017-08-01 11:27:00+00:00;2017-08-01 11:27:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A20;2017-08-01 11:27:00+00:00;2017-08-01 11:27:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A10;2017-08-01 11:27:00+00:00;2017-08-01 11:55:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A18;2017-08-01 11:28:00+00:00;2017-08-01 11:46:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A31;2017-08-01 11:28:00+00:00;2017-08-01 11:28:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A11;2017-08-01 11:28:00+00:00;2017-08-01 11:34:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A15;2017-08-01 11:29:00+00:00;2017-08-01 11:32:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A25;2017-08-01 11:29:00+00:00;2017-08-01 11:29:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A21;2017-08-01 11:30:00+00:00;2017-08-01 11:36:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A27;2017-08-01 11:32:00+00:00;2017-08-01 11:40:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A29;2017-08-01 11:34:00+00:00;2017-08-01 11:36:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A23;2017-08-01 11:34:00+00:00;2017-08-01 11:34:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A13;2017-08-01 11:34:00+00:00;2017-08-01 11:41:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A24;2017-08-01 11:35:00+00:00;2017-08-01 11:36:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A37;2017-08-01 11:35:00+00:00;2017-08-01 11:38:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A19;2017-08-01 11:37:00+00:00;2017-08-01 11:37:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A27;2017-08-01 11:38:00+00:00;2017-08-01 11:47:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A25;2017-08-01 11:38:00+00:00;2017-08-01 11:38:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A38;2017-08-01 11:39:00+00:00;2017-08-01 11:39:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A12;2017-08-01 11:39:00+00:00;2017-08-01 11:48:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A30;2017-08-01 11:41:00+00:00;2017-08-01 11:49:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case18;A5;2017-08-01 11:41:00+00:00;2017-08-01 11:41:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A31;2017-08-01 11:42:00+00:00;2017-08-01 11:42:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A9;2017-08-01 11:44:00+00:00;2017-08-01 11:44:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A47;2017-08-01 11:45:00+00:00;2017-08-01 11:45:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A13;2017-08-01 11:49:00+00:00;2017-08-01 11:57:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case48;A7;2017-08-01 11:49:00+00:00;2017-08-01 11:49:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;2
Case18;A2;2017-08-01 11:50:00+00:00;2017-08-01 11:50:00+00:00;35.0;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;1;2
Case18;A32;2017-08-01 11:50:00+00:00;2017-08-01 11:50:00+00:00;;2017-08-01 11:50:00+00:00;2017-08-01 11:02:00+00:00;48.0;0;2
Case48;A19;2017-08-01 11:51:00+00:00;2017-08-01 11:51:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A4;2017-08-01 11:51:00+00:00;2017-08-01 11:51:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A36;2017-08-01 11:54:00+00:00;2017-08-01 11:54:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A34;2017-08-01 11:54:00+00:00;2017-08-01 11:54:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A39;2017-08-01 11:54:00+00:00;2017-08-01 11:57:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A30;2017-08-01 11:56:00+00:00;2017-08-01 12:15:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
Case48;A11;2017-08-01 11:58:00+00:00;2017-08-01 12:10:00+00:00;60.0;2017-08-01 12:22:00+00:00;2017-08-01 11:11:00+00:00;71.0;1;1
